time_s,speed_mps,diverter_position,entry_sensor,position_sensor,exit_sensor,motor_feedback,sort_request,conveyor_motor,diverter_extend,diverter_retract,alarm,mode,state,run_latched,fault_latched,estop_latched,fault_id,fault_message,product_count,cycle_count,scan_count,scan_period_s
18.3,0.7999999999999997,7.619434907715931e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,367,0.05
18.35,0.7999999999999997,5.7145761807869485e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,368,0.05
18.4,0.7999999999999997,4.285932135590211e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,369,0.05
18.45,0.7999999999999997,3.2144491016926582e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,370,0.05
18.5,0.7999999999999997,2.4108368262694935e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,371,0.05
18.55,0.7999999999999997,1.80812761970212e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,372,0.05
18.6,0.7999999999999997,1.35609571477659e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,373,0.05
18.65,0.7999999999999997,1.0170717860824424e-15,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,374,0.05
18.7,0.7999999999999997,7.628038395618318e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,375,0.05
18.75,0.7999999999999997,5.721028796713739e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,376,0.05
18.8,0.7999999999999997,4.2907715975353045e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,377,0.05
18.85,0.7999999999999997,3.2180786981514784e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,378,0.05
18.9,0.7999999999999997,2.413559023613609e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,379,0.05
18.95,0.7999999999999997,1.8101692677102068e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,380,0.05
19.0,0.7999999999999997,1.3576269507826552e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,381,0.05
19.05,0.7999999999999997,1.0182202130869914e-16,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,382,0.05
19.1,0.7999999999999997,7.636651598152436e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,383,0.05
19.15,0.7999999999999997,5.727488698614328e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,384,0.05
19.2,0.7999999999999997,4.295616523960746e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,385,0.05
19.25,0.7999999999999997,3.221712392970559e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,386,0.05
19.3,0.7999999999999997,2.4162842947279194e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,387,0.05
19.35,0.7999999999999997,1.8122132210459396e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,388,0.05
19.4,0.7999999999999997,1.3591599157844547e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,389,0.05
19.45,0.7999999999999997,1.0193699368383409e-17,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,390,0.05
19.5,0.7999999999999997,7.645274526287557e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,391,0.05
19.55,0.7999999999999997,5.733955894715667e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,392,0.05
19.6,0.7999999999999997,4.30046692103675e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,393,0.05
19.65,0.7999999999999997,3.2253501907775624e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,394,0.05
19.7,0.7999999999999997,2.419012643083172e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,395,0.05
19.75,0.7999999999999997,1.814259482312379e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,396,0.05
19.8,0.7999999999999997,1.3606946117342842e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,397,0.05
19.85,0.7999999999999997,1.0205209588007131e-18,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,398,0.05
19.9,0.7999999999999997,7.653907191005349e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,399,0.05
19.95,0.7999999999999997,5.740430393254012e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,400,0.05
20.0,0.7999999999999997,4.3053227949405088e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,401,0.05
20.05,0.7999999999999997,3.2289920962053814e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,402,0.05
20.1,0.7999999999999997,2.421744072154036e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,403,0.05
20.15,0.7999999999999997,1.8163080541155272e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,404,0.05
20.2,0.7999999999999997,1.3622310405866453e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,405,0.05
20.25,0.7999999999999997,1.0216732804399841e-19,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,406,0.05
20.3,0.7999999999999997,7.662549603299881e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,407,0.05
20.35,0.7999999999999997,5.746912202474911e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,408,0.05
20.4,0.7999999999999997,4.3101841518561836e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,409,0.05
20.45,0.7999999999999997,3.2326381138921377e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,410,0.05
20.5,0.7999999999999997,2.424478585419103e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,411,0.05
20.55,0.7999999999999997,1.8183589390643272e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,412,0.05
20.6,0.7999999999999997,1.3637692042982455e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,413,0.05
20.65,0.7999999999999997,1.0228269032236842e-20,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,414,0.05
20.7,0.7999999999999997,7.671201774177632e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,415,0.05
20.75,0.7999999999999997,5.753401330633224e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,416,0.05
20.8,0.7999999999999997,4.315050997974918e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,417,0.05
20.85,0.7999999999999997,3.2362882484811885e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,418,0.05
20.9,0.7999999999999997,2.4272161863608914e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,419,0.05
20.95,0.7999999999999997,1.8204121397706686e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,420,0.05
21.0,0.7999999999999997,1.3653091048280015e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,421,0.05
21.05,0.7999999999999997,1.0239818286210011e-21,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,422,0.05
21.1,0.7999999999999997,7.679863714657508e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,423,0.05
21.15,0.7999999999999997,5.759897785993131e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,424,0.05
21.2,0.7999999999999997,4.319923339494848e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,425,0.05
21.25,0.7999999999999997,3.239942504621136e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,426,0.05
21.3,0.7999999999999997,2.429956878465852e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,427,0.05
21.35,0.7999999999999997,1.822467658849389e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,428,0.05
21.4,0.7999999999999997,1.3668507441370418e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,429,0.05
21.45,0.7999999999999997,1.0251380581027813e-22,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,430,0.05
21.5,0.7999999999999997,7.68853543577086e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,431,0.05
21.55,0.7999999999999997,5.766401576828145e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,432,0.05
21.6,0.7999999999999997,4.3248011826211084e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,433,0.05
21.65,0.7999999999999997,3.243600886965831e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,434,0.05
21.7,0.7999999999999997,2.4327006652243734e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,435,0.05
21.75,0.7999999999999997,1.82452549891828e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,436,0.05
21.8,0.7999999999999997,1.36839412418871e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,437,0.05
21.85,0.7999999999999997,1.0262955931415327e-23,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,438,0.05
21.9,0.7999999999999997,7.697216948561495e-24,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,439,0.05
21.95,0.7999999999999997,5.772912711421121e-24,False,False,False,True,False,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,1,1,440,0.05
22.0,0.7999999999999997,4.329684533565841e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,441,0.05
22.05,0.7999999999999997,3.2472634001743804e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,442,0.05
22.1,0.7999999999999997,2.435447550130785e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,443,0.05
22.15,0.7999999999999997,1.826585662598089e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,444,0.05
22.2,0.7999999999999997,1.3699392469485665e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,445,0.05
22.25,0.7999999999999997,1.027454435211425e-24,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,446,0.05
22.3,0.7999999999999997,7.705908264085686e-25,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,447,0.05
22.35,0.7999999999999997,5.779431198064265e-25,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,448,0.05
22.4,0.7999999999999997,4.334573398548199e-25,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,449,0.05
22.45,0.7999999999999997,3.2509300489111493e-25,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,450,0.05
22.5,0.7999999999999997,2.438197536683362e-25,False,True,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,451,0.05
22.55,0.7999999999999997,1.8286481525125214e-25,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,452,0.05
22.6,0.7999999999999997,1.371486114384391e-25,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,453,0.05
22.65,0.7999999999999997,1.0286145857882931e-25,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,454,0.05
22.7,0.7999999999999997,7.714609393412198e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,455,0.05
22.75,0.7999999999999997,5.785957045059149e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,456,0.05
22.8,0.7999999999999997,4.339467783794362e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,457,0.05
22.85,0.7999999999999997,3.2546008378457714e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,458,0.05
22.9,0.7999999999999997,2.4409506283843285e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,459,0.05
22.95,0.7999999999999997,1.8307129712882463e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,460,0.05
23.0,0.7999999999999997,1.3730347284661847e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,461,0.05
23.05,0.7999999999999997,1.0297760463496385e-26,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,462,0.05
23.1,0.7999999999999997,7.723320347622289e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,463,0.05
23.15,0.7999999999999997,5.7924902607167165e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,464,0.05
23.2,0.7999999999999997,4.3443676955375375e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,465,0.05
23.25,0.7999999999999997,3.258275771653153e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,466,0.05
23.3,0.7999999999999997,2.443706828739865e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,467,0.05
23.35,0.7999999999999997,1.8327801215548986e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,468,0.05
23.4,0.7999999999999997,1.374585091166174e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,469,0.05
23.45,0.7999999999999997,1.0309388183746304e-27,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,470,0.05
23.5,0.7999999999999997,7.732041137809728e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,471,0.05
23.55,0.7999999999999997,5.799030853357296e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,472,0.05
23.6,0.7999999999999997,4.349273140017972e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,473,0.05
23.65,0.7999999999999997,3.261954855013479e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,474,0.05
23.7,0.7999999999999997,2.446466141260109e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,475,0.05
23.75,0.7999999999999997,1.8348496059450819e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,476,0.05
23.8,0.7999999999999997,1.3761372044588113e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,477,0.05
23.85,0.7999999999999997,1.0321029033441083e-28,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,478,0.05
23.9,0.7999999999999997,7.740771775080813e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,479,0.05
23.95,0.7999999999999997,5.80557883131061e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,480,0.05
24.0,0.7999999999999997,4.354184123482957e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,481,0.05
24.05,0.7999999999999997,3.265638092612218e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,482,0.05
24.1,0.7999999999999997,2.4492285694591636e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,483,0.05
24.15,0.7999999999999997,1.8369214270943726e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,484,0.05
24.2,0.7999999999999997,1.3776910703207795e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,485,0.05
24.25,0.7999999999999997,1.0332683027405846e-29,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,486,0.05
24.3,0.7999999999999997,7.749512270554385e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,487,0.05
24.35,0.7999999999999997,5.812134202915788e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,488,0.05
24.4,0.7999999999999997,4.359100652186841e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,489,0.05
24.45,0.7999999999999997,3.269325489140131e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,490,0.05
24.5,0.7999999999999997,2.4519941168550984e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,491,0.05
24.55,0.7999999999999997,1.8389955876413236e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,492,0.05
24.6,0.7999999999999997,1.3792466907309927e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,493,0.05
24.65,0.7999999999999997,1.0344350180482445e-30,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,494,0.05
24.7,0.7999999999999997,7.758262635361834e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,495,0.05
24.75,0.7999999999999997,5.818696976521375e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,496,0.05
24.8,0.7999999999999997,4.364022732391031e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,497,0.05
24.85,0.7999999999999997,3.273017049293273e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,498,0.05
24.9,0.7999999999999997,2.454762786969955e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,499,0.05
24.95,0.7999999999999997,1.8410720902274663e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,500,0.05
25.0,0.7999999999999997,1.3808040676705997e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,501,0.05
25.05,0.7999999999999997,1.0356030507529498e-31,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,502,0.05
25.1,0.7999999999999997,7.767022880647123e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,503,0.05
25.15,0.7999999999999997,5.825267160485342e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,504,0.05
25.2,0.7999999999999997,4.3689503703640066e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,505,0.05
25.25,0.7999999999999997,3.276712777773005e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,506,0.05
25.3,0.7999999999999997,2.4575345833297536e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,507,0.05
25.35,0.7999999999999997,1.8431509374973152e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,508,0.05
25.4,0.7999999999999997,1.3823632031229863e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,509,0.05
25.45,0.7999999999999997,1.0367724023422397e-32,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,510,0.05
25.5,0.7999999999999997,7.775793017566798e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,511,0.05
25.55,0.7999999999999997,5.831844763175099e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,512,0.05
25.6,0.7999999999999997,4.373883572381324e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,513,0.05
25.65,0.7999999999999997,3.280412679285993e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,514,0.05
25.7,0.7999999999999997,2.460309509464495e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,515,0.05
25.75,0.7999999999999997,1.8452321320983712e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,516,0.05
25.8,0.7999999999999997,1.3839240990737785e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,517,0.05
25.85,0.7999999999999997,1.0379430743053339e-33,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,518,0.05
25.9,0.7999999999999997,7.784573057290005e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,519,0.05
25.95,0.7999999999999997,5.838429792967504e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,520,0.05
26.0,0.7999999999999997,4.378822344725628e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,521,0.05
26.05,0.7999999999999997,3.284116758544221e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,522,0.05
26.1,0.7999999999999997,2.463087568908166e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,523,0.05
26.15,0.7999999999999997,1.8473156766811244e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,524,0.05
26.2,0.7999999999999997,1.3854867575108434e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,525,0.05
26.25,0.7999999999999997,1.0391150681331325e-34,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,526,0.05
26.3,0.7999999999999997,7.793363010998493e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,527,0.05
26.35,0.7999999999999997,5.84502225824887e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,528,0.05
26.4,0.7999999999999997,4.383766693686653e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,529,0.05
26.45,0.7999999999999997,3.2878250202649896e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,530,0.05
26.5,0.7999999999999997,2.4658687651987424e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,531,0.05
26.55,0.7999999999999997,1.8494015738990568e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,532,0.05
26.6,0.7999999999999997,1.3870511804242926e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,533,0.05
26.65,0.7999999999999997,1.0402883853182194e-35,False,False,False,True,False,True,False,True,False,AUTOMATIC,POSITIONING,True,False,False,,,1,1,534,0.05
26.7,0.7999999999999997,7.802162889886646e-36,False,False,True,True,False,True,False,True,False,AUTOMATIC,PRODUCT_EXIT,True,False,False,,,2,2,535,0.05
26.75,0.7999999999999997,5.8516221674149844e-36,False,False,True,True,False,True,False,True,False,AUTOMATIC,PRODUCT_EXIT,True,False,False,,,2,2,536,0.05
26.8,0.7999999999999997,4.3887166255612386e-36,False,False,True,True,False,True,False,True,False,AUTOMATIC,PRODUCT_EXIT,True,False,False,,,2,2,537,0.05
26.85,0.7999999999999997,3.291537469170929e-36,False,False,True,True,False,True,False,True,False,AUTOMATIC,PRODUCT_EXIT,True,False,False,,,2,2,538,0.05
26.9,0.7999999999999997,2.468653101878197e-36,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,539,0.05
26.95,0.7999999999999997,1.851489826408648e-36,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,540,0.05
27.0,0.7999999999999997,1.3886173698064859e-36,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,541,0.05
